id,commision_id/id,rama_id/id,code,name
1608552002307,A16,A1608552002,1608552002307,SALONERO POLIVALENTE (Establecimientos categoría Segunda)
1608552002308,A16,A1608552002,1608552002308,SALONERO POLIVALENTE (Establecimientos categoría Tercera y Cuart
1608552002309,A16,A1608552002,1608552002309,SOMMELIER / SERVICIO DE VINOS Y LICORES (Establecimientos catego
1608552002310,A16,A1608552002,1608552002310,SOMMELIER / SERVICIO DE VINOS Y LICORES (Establecimientos catego
1608552002311,A16,A1608552002,1608552002311,SOMMELIER / SERVICIO DE VINOS Y LICORES (Establecimientos catego
1608552002312,A16,A1608552002,1608552002312,SOMMELIER / SERVICIO DE VINOS Y LICORES (Establecimientos catego
1608552002313,A16,A1608552002,1608552002313,BARMAN (Establecimientos categoría Lujo)
1608552002314,A16,A1608552002,1608552002314,CAPITAN DE SALONEROS (Establecimientos categoría Lujo)
1608552002315,A16,A1608552002,1608552002315,SALONERO BILINGÜE (Establecimientos categoría Lujo)
1608552002316,A16,A1608552002,1608552002316,BARMAN (Establecimientos categoría Primera)
1608552002317,A16,A1608552002,1608552002317,CAPITAN DE SALONEROS (Establecimientos categoría Primera)
1608552002318,A16,A1608552002,1608552002318,SALONERO BILINGÜE (Establecimientos categoría Primera)
1608552002319,A16,A1608552002,1608552002319,BARMAN (Establecimientos categoría Segunda)
1608552002320,A16,A1608552002,1608552002320,HORNERO DE  PIZZAS (Establecimientos categoría Lujo)
1608552002321,A16,A1608552002,1608552002321,CAPITAN DE SALONEROS (Establecimientos categoría Segunda)
1608552002322,A16,A1608552002,1608552002322,CARNICERO / PARRILLERO (Establecimientos categoría Lujo)
1608552002323,A16,A1608552002,1608552002323,HORNERO DE  POLLOS  (Establecimientos categoría Lujo)
1608552002324,A16,A1608552002,1608552002324,SALONERO (Establecimientos categoría Lujo)
1608552002325,A16,A1608552002,1608552002325,SALONERO BILINGÜE (Establecimientos categoría Segunda)
1608552002326,A16,A1608552002,1608552002326,HORNERO DE  PIZZAS (Establecimientos categoría Primera)
1608552002327,A16,A1608552002,1608552002327,CARNICERO / PARRILLERO (Establecimientos categoría Primera)
1608552002328,A16,A1608552002,1608552002328,HORNERO DE  POLLOS  (Establecimientos categoría Primera)
1608552002329,A16,A1608552002,1608552002329,SALONERO (Establecimientos categoría Primera)
1608552002330,A16,A1608552002,1608552002330,HORNERO DE  PIZZAS (Establecimientos categoría Segunda)
1608552002331,A16,A1608552002,1608552002331,BARMAN (Establecimientos categoría Tercera y Cuarta)
1608552002332,A16,A1608552002,1608552002332,CARNICERO / PARRILLERO (Establecimientos categoría Segunda)
1608552002333,A16,A1608552002,1608552002333,HORNERO DE  POLLOS  (Establecimientos categoría Segunda)
1608552002334,A16,A1608552002,1608552002334,SALONERO (Establecimientos categoría Segunda)
1608552002335,A16,A1608552002,1608552002335,CAPITAN DE SALONEROS (Establecimientos categoría Tercera y Cuart
1608552002336,A16,A1608552002,1608552002336,SALONERO BILINGÜE (Establecimientos categoría Tercera y Cuarta)
1608552002337,A16,A1608552002,1608552002337,HORNERO DE  PIZZAS (Establecimientos categoría Tercera y Cuarta)
1608552002338,A16,A1608552002,1608552002338,CARNICERO / PARRILLERO (Establecimientos categoría Tercera y Cua
1608552002339,A16,A1608552002,1608552002339,HORNERO DE  POLLOS  (Establecimientos categoría Tercera y Cuarta
1608552002340,A16,A1608552002,1608552002340,SALONERO (Establecimientos categoría Tercera y Cuarta)
1608552002341,A16,A1608552002,1608552002341,AYUDANTE DE COMPRAS / AYUDANTE DE ALMACENISTA (Establecimientos 
1608552002344,A16,A1608552002,1608552002344,AYUDANTE DE COMPRAS / AYUDANTE DE ALMACENISTA(Establecimientos c
1608552002347,A16,A1608552002,1608552002347,AYUDANTE DE COMPRAS / AYUDANTE DE ALMACENISTA(Establecimientos c
1608552002350,A16,A1608552002,1608552002350,AYUDANTE DE COMPRAS / AYUDANTE DE ALMACENISTA(Establecimientos c
1608552002353,A16,A1608552002,1608552002353,PLANCHERO (Establecimientos categoría Lujo)
1608552002354,A16,A1608552002,1608552002354,AYUDANTE DE COCINA (Establecimientos categoría Lujo)
1608552002355,A16,A1608552002,1608552002355,AYUDANTE DE PANADERIA / PASTELERIA (Establecimientos categoría L
1608552002356,A16,A1608552002,1608552002356,AYUDANTE DE SALONERO (Establecimientos categoría Lujo)
1608552002357,A16,A1608552002,1608552002357,POCILLERO (Establecimientos categoría Lujo)
1608552002358,A16,A1608552002,1608552002358,PLANCHERO (Establecimientos categoría Primera)
1608552002359,A16,A1608552002,1608552002359,AYUDANTE DE COCINA (Establecimientos categoría Primera)
1608552002360,A16,A1608552002,1608552002360,AYUDANTE DE PANADERIA / PASTELERIA (Establecimientos categoría P
1608552002361,A16,A1608552002,1608552002361,AYUDANTE DE SALONERO (Establecimientos categoría Primera)
1608552002362,A16,A1608552002,1608552002362,POCILLERO (Establecimientos categoría Primera)
1608552002363,A16,A1608552002,1608552002363,PLANCHERO (Establecimientos categoría Segunda)
1608552002364,A16,A1608552002,1608552002364,AYUDANTE DE COCINA (Establecimientos categoría Segunda)
1608552002365,A16,A1608552002,1608552002365,AYUDANTE DE PANADERIA / PASTELERIA (Establecimientos categoría S
1608552002366,A16,A1608552002,1608552002366,AYUDANTE DE SALONERO (Establecimientos categoría Segunda)
1608552002367,A16,A1608552002,1608552002367,POCILLERO (Establecimientos categoría Segunda)
1608552002368,A16,A1608552002,1608552002368,PLANCHERO (Establecimientos categoría Tercera y Cuarta)
1608552002369,A16,A1608552002,1608552002369,AYUDANTE DE COCINA (Establecimientos categoría Tercera y Cuarta)
1608552002370,A16,A1608552002,1608552002370,AYUDANTE DE PANADERIA / PASTELERIA (Establecimientos categoría T
1608552002371,A16,A1608552002,1608552002371,AYUDANTE DE SALONERO (Establecimientos categoría Tercera y Cuart
1608552002372,A16,A1608552002,1608552002372,POCILLERO (Establecimientos categoría Tercera y Cuarta)
1608552002373,A16,A1608552002,1608552002373,ADMINISTRADOR CERTIFICADO  (Establecimientos categoría Lujo)
1608552002374,A16,A1608552002,1608552002374,ADMINISTRADOR CERTIFICADO (Establecimientos categoría Primera)
1608552002375,A16,A1608552002,1608552002375,ADMINISTRADOR CERTIFICADO  (Establecimientos categoría Segunda)
1608552002376,A16,A1608552002,1608552002376,ADMINISTRADOR CERTIFICADO  (Establecimientos categoría Tercera y Cuarta)
1608552002377,A16,A1608552002,1608552002377,SUBADMINISTRADOR (Establecimientos categoría Lujo)
1608552002378,A16,A1608552002,1608552002378,SUBADMINISTRADOR (Establecimientos categoría Primera)
1608552002379,A16,A1608552002,1608552002379,SUBADMINISTRADOR (Establecimientos categoría Segunda)
1608552002380,A16,A1608552002,1608552002380,SUBADMINISTRADOR (Establecimientos categoría Tercera y Cuarta)
1608552002381,A16,A1608552002,1608552002381,RECEPCIONISTA CERTIFICADA (Establecimientos categoría Lujo)
1608552002382,A16,A1608552002,1608552002382,RECEPCIONISTA CERTIFICADA (Establecimientos categoría Primera)
1608552002383,A16,A1608552002,1608552002383,RECEPCIONISTA CERTIFICADA (Establecimientos categoría Segunda)
1608552002384,A16,A1608552002,1608552002384,RECEPCIONISTA CERTIFICADA (Establecimientos categoría Tercera y Cuarta)
1608552002385,A16,A1608552002,1608552002385,HOSSTES (Establecimientos categoría Lujo)
1608552002386,A16,A1608552002,1608552002386,HOSSTES (Establecimientos categoría Primera)
1608552002387,A16,A1608552002,1608552002387,HOSSTES (Establecimientos categoría Segunda)
1608552002388,A16,A1608552002,1608552002388,HOSSTES (Establecimientos categoría Tercera y Cuarta)
1608552002389,A16,A1608552002,1608552002389,ADMINISTRADOR CERTIFICADO  (Establecimientos categoría Lujo)
1608552002390,A16,A1608552002,1608552002390,ADMINISTRADOR CERTIFICADO (Establecimientos categoría Primera)
1608552002391,A16,A1608552002,1608552002391,ADMINISTRADOR CERTIFICADO  (Establecimientos categoría Segunda)
1608552002392,A16,A1608552002,1608552002392,ADMINISTRADOR CERTIFICADO  (Establecimientos categoría Tercera y Cuarta)
1608552002393,A16,A1608552002,1608552002393,SUBADMINISTRADOR (Establecimientos categoría Lujo)
1608552002394,A16,A1608552002,1608552002394,SUBADMINISTRADOR (Establecimientos categoría Primera)
1608552002395,A16,A1608552002,1608552002395,SUBADMINISTRADOR (Establecimientos categoría Segunda)
1608552002396,A16,A1608552002,1608552002396,SUBADMINISTRADOR (Establecimientos categoría Tercera y Cuarta)
1608552090373,A16,A1608552090,1608552090373,CHEF
1608552090374,A16,A1608552090,1608552090374,SOUS CHEF
1608552090375,A16,A1608552090,1608552090375,SUPERVISOR O COORDINADOR  EVENTOS
1608552090376,A16,A1608552090,1608552090376,JEFE DE PARTIDA DE COCINA
1608552090377,A16,A1608552090,1608552090377,COCINERO POLIVALENTE
1608552090378,A16,A1608552090,1608552090378,COCINERO DE COCINA FRIA O CALIENTE
1608552090379,A16,A1608552090,1608552090379,PANADERO / PASTELERO
1608552090380,A16,A1608552090,1608552090380,SALONERO POLIVALENTE
1608552090381,A16,A1608552090,1608552090381,CAPITAN DE SALONEROS
1608552090382,A16,A1608552090,1608552090382,BARMAN
1608552090383,A16,A1608552090,1608552090383,FAENADOR / CARNICERO
1608552090384,A16,A1608552090,1608552090384,SALONERO
1608552090386,A16,A1608552090,1608552090386,SUB CAPITAN DE SALONEROS
1608552090387,A16,A1608552090,1608552090387,AYUDANTE DE COCINA
1608552090388,A16,A1608552090,1608552090388,AYUDANTE DE PANADERIA / PASTELERIA
1608552090389,A16,A1608552090,1608552090389,AYUDANTE DE SALONERO
1608552090390,A16,A1608552090,1608552090390,POSILLERO
1609630401001,A16,A1609630401,1609630401001,GUIA EN AREAS NATURALES
1609630401002,A16,A1609630401,1609630401002,GUIA EN TURISMO DE AVENTURA
1609630401003,A16,A1609630401,1609630401003,GUIA EN TURISMO CULTURAL
1609630401004,A16,A1609630401,1609630401004,GUIA NACIONAL
1609630401005,A16,A1609630401,1609630401005,JEFE DE TRAFICO Y/O MOSTRADOR
1609630401006,A16,A1609630401,1609630401006,JEFE DE DEPARTAMENTO RECEPTIVO
1609630401007,A16,A1609630401,1609630401007,JEFE DE TRAMITACION DE DOCUMENTOS
1609630401009,A16,A1609630401,1609630401009,REPRESENTANTE DE VENTAS
1609630401010,A16,A1609630401,1609630401010,ASISTENTE DE TRAFICO INTERNACIONAL
1609630401011,A16,A1609630401,1609630401011,ASISTENTE DE TRAFICO RECEPTIVO
1609630401012,A16,A1609630401,1609630401012,ASISTENTE DE TRAFICO NACIONAL
1609630401013,A16,A1609630401,1609630401013,CAJERO CERTIFICADO
1609630401014,A16,A1609630401,1609630401014,RECEPCIONISTA  CERTIFICADA
1609630401015,A16,A1609630401,1609630401015,AUXILIAR Y/O AYUDANTE DE TRAMITACION DE DOCUMENTOS
1615923300391,A16,A1615923300,1615923300391,GUARDA FORESTAL
1615923300392,A16,A1615923300,1615923300392,GUARDAPARQUE 
1615923300395,A16,A1615923300,1615923300395,TRABAJADOR FORESTAL
1709602300127,A17,A1709602300,1709602300127,MECÁNICO DE MAQUINARIA AGRÍCOLA
1709602300128,A17,A1709602300,1709602300128,"CANGURO FANGEADOR RUEDAS GAVIAS, CANGURO HALADOR  DE ARADO  (TRA"
1709602300129,A17,A1709602300,1709602300129,CANGURO HALADOR CORTA MALEZA (ROZADORA).
1709602300130,A17,A1709602300,1709602300130,CARGADORA FRONTAL (SECTOR AGRÍCOLA)
1709602300131,A17,A1709602300,1709602300131,CARRO MONTACARGA (SECTOR AGRÍCOLA)
1709602300132,A17,A1709602300,1709602300132,COSECHADORA DE CADENAS/RUEDAS
1709602300133,A17,A1709602300,1709602300133,DRAGA HIDRAULICA
1709602300134,A17,A1709602300,1709602300134,EXCAVADORA GRUA
1709602300137,A17,A1709602300,1709602300137,MOTO TRAILLA (PARA SECTOR AGRÍCOLA)
1709602300138,A17,A1709602300,1709602300138,MOTONIVELADORA (PARA SECTOR AGRÍCOLA)
1709602300139,A17,A1709602300,1709602300139,"OPERADOR DE BOMBAS DE RIEGO, DRENAJE Y BANDEADORES DE LINEA"
1709602300140,A17,A1709602300,1709602300140,PERFORADORA DE POZOS PROFUNDOS O RODANTES
1709602300141,A17,A1709602300,1709602300141,RETROEXCAVADORA (PARA EL SECTOR AGRÍCOLA)
1709602300144,A17,A1709602300,1709602300144,"TRACTOR DE LLANTA FORESTAL COMBINADO (SEGADORA, RODILLO, ESQUIDE"
1709602300145,A17,A1709602300,1709602300145,TRACTOR DE ORUGA
1709602300146,A17,A1709602300,1709602300146,VAGONES DE FONDO FALSO (EUCLIDS)
1709602300148,A17,A1709602300,1709602300148,AYUDANTE DE OPERADOR DE MAQUINARIA AGRICOLA EN GENERAL.
1709602300150,A17,A1709602300,1709602300150,VULCANIZADOR DE LLANTAS DE MAQUINARIA AGRICOLA
1709602300151,A17,A1709602300,1709602300151,ZANJADORA
1709610000307,A17,A1709610000,1709610000307,CAPITAN
1709610000308,A17,A1709610000,1709610000308,PILOTO
1709610000309,A17,A1709610000,1709610000309,JEFE DE MAQUINAS
1709610000310,A17,A1709610000,1709610000310,OFICIAL JEFE DE MAQUINAS
1709610000311,A17,A1709610000,1709610000311,PRIMER OFICIAL DE CUBIERTA
1709610000312,A17,A1709610000,1709610000312,PRIMER OFICIAL DE MAQUINAS
1709610000313,A17,A1709610000,1709610000313,SEGUNDO OFICIAL DE CUBIERTA
1709610000314,A17,A1709610000,1709610000314,SEGUNDO OFICIAL DE MAQUINAS
1709610000315,A17,A1709610000,1709610000315,OFICIAL MEDICO
1709610000316,A17,A1709610000,1709610000316,CONTRAMAESTRE
1709610000317,A17,A1709610000,1709610000317,MAQUINISTA MECANICO (BUQUE) 
1709610000318,A17,A1709610000,1709610000318,MECANICO (BUQUE)
1709610000319,A17,A1709610000,1709610000319,OFICIAL ELECTRICISTA (BUQUES CARGUEROS) 
1709610000320,A17,A1709610000,1709610000320,PATRON COSTANERO
1709610000321,A17,A1709610000,1709610000321,PATRON DE ALTURA
1709610000322,A17,A1709610000,1709610000322,RADIOPERADOR
1709610000323,A17,A1709610000,1709610000323,TERCER OFICIAL DE CUBIERTA
1709610000324,A17,A1709610000,1709610000324,TERCER OFICIAL DE MAQUINAS
1709610000325,A17,A1709610000,1709610000325,ELECTRICISTA (BUQUES)
1709610000326,A17,A1709610000,1709610000326,ELECTRICISTA (BUQUES TANQUEROS)
1709610000327,A17,A1709610000,1709610000327,GUIA NATURALISTA
1709610000328,A17,A1709610000,1709610000328,MAQUINISTA
1709610000329,A17,A1709610000,1709610000329,MAYORDOMO
1709610000330,A17,A1709610000,1709610000330,ACEITERO
1709610000331,A17,A1709610000,1709610000331,AYUDANTE DE ELECTRICISTA (BUQUE)
1709610000332,A17,A1709610000,1709610000332,BOMBERO
1709610000333,A17,A1709610000,1709610000333,COCINERO (BUQUE)
1709610000334,A17,A1709610000,1709610000334,MOTORISTA
1709610000335,A17,A1709610000,1709610000335,REFRIGERANTE
1709610000336,A17,A1709610000,1709610000336,TIMONEL
1709610000337,A17,A1709610000,1709610000337,TIMONEL (PATRON)
1709610000338,A17,A1709610000,1709610000338,AYUDANTE DE COCINA (BUQUE)
1709610000339,A17,A1709610000,1709610000339,CAMARERO-SALONERO  (BUQUE)
1709610000340,A17,A1709610000,1709610000340,MARINERO
1709621000009,A17,A1709621000,1709621000009,SUPERVISOR DE SEGURIDAD AEROPORTUARIA
1709621000010,A17,A1709621000,1709621000010,a) HASTA 12.500 LBS.
1709621000011,A17,A1709621000,1709621000011,b) DESDE 300.001 LBS.
1709621000012,A17,A1709621000,1709621000012,CHOFER DE PUENTE DE EMBARQUE
1709630100001,A17,A1709630102,1709630100001,5.- POR EL EMBARQUE O DESEMBARQUE DE CADA CAJA O JABA CONTENIEND
1709630100002,A17,A1709630102,1709630100002,5.- POR EL EMBARQUE O DESEMBARQUE DE CADA CAJA O JABA CONTENIEND
1709630100003,A17,A1709630102,1709630100003,5.- POR EL EMBARQUE O DESEMBARQUE DE CADA CAJA O JABA CONTENIEND
1709630100004,A17,A1709630102,1709630100004,5.- POR EL EMBARQUE O DESEMBARQUE DE CADA CAJA O JABA CONTENIEND
1709630100005,A17,A1709630102,1709630100005,5.- POR EL EMBARQUE O DESEMBARQUE DE CADA CAJA O JABA CONTENIEND
1709630100006,A17,A1709630102,1709630100006,5.- POR EL EMBARQUE O DESEMBARQUE DE CADA CAJA O JABA CONTENIEND
1709630100013,A17,A1709630102,1709630100013,7.- POR LA ESTIBA Y/O DESESTIBA DE CADA CAJA AL GRANEL CONTENIEN
1709630100014,A17,A1709630102,1709630100014,7.- POR LA ESTIBA Y/O DESESTIBA DE CADA CAJA AL GRANEL CONTENIEN
1709630100015,A17,A1709630102,1709630100015,7.- POR LA ESTIBA Y/O DESESTIBA DE CADA CAJA AL GRANEL CONTENIEN
1709630100016,A17,A1709630102,1709630100016,7.- POR LA ESTIBA Y/O DESESTIBA DE CADA CAJA AL GRANEL CONTENIEN
1709630100017,A17,A1709630102,1709630100017,7.- POR LA ESTIBA Y/O DESESTIBA DE CADA CAJA AL GRANEL CONTENIEN
1709630100018,A17,A1709630102,1709630100018,7.- POR LA ESTIBA Y/O DESESTIBA DE CADA CAJA AL GRANEL CONTENIEN
1709630100019,A17,A1709630102,1709630100019,8.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBAR
1709630100020,A17,A1709630102,1709630100020,8.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBAR
1709630100021,A17,A1709630102,1709630100021,8.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBAR
1709630100022,A17,A1709630102,1709630100022,8.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBAR
1709630100023,A17,A1709630102,1709630100023,8.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBAR
1709630100024,A17,A1709630102,1709630100024,8.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBAR
1709630100025,A17,A1709630102,1709630100025,9.- POR EL EMBARQUE O DESEMBARQUE DE CADA CAJA CONTENIENDO BANAN
1709630100026,A17,A1709630102,1709630100026,9.- POR EL EMBARQUE O DESEMBARQUE DE CADA CAJA CONTENIENDO BANAN
1709630100027,A17,A1709630102,1709630100027,9.- POR EL EMBARQUE O DESEMBARQUE DE CADA CAJA CONTENIENDO BANAN
1709630100028,A17,A1709630102,1709630100028,9.- POR EL EMBARQUE O DESEMBARQUE DE CADA CAJA CONTENIENDO BANAN
1709630100029,A17,A1709630102,1709630100029,9.- POR EL EMBARQUE O DESEMBARQUE DE CADA CAJA CONTENIENDO BANAN
1709630100030,A17,A1709630102,1709630100030,9.- POR EL EMBARQUE O DESEMBARQUE DE CADA CAJA CONTENIENDO BANAN
1709630100031,A17,A1709630102,1709630100031,10.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBA
1709630100032,A17,A1709630102,1709630100032,10.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBA
1709630100033,A17,A1709630102,1709630100033,10.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBA
1709630100034,A17,A1709630102,1709630100034,10.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBA
1709630100035,A17,A1709630102,1709630100035,10.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBA
1709630100036,A17,A1709630102,1709630100036,10.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBA
1709630100037,A17,A1709630102,1709630100037,11.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBA
1709630100038,A17,A1709630102,1709630100038,11.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBA
1709630100039,A17,A1709630102,1709630100039,11.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBA
1709630100040,A17,A1709630102,1709630100040,11.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBA
1709630100041,A17,A1709630102,1709630100041,11.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBA
1709630100042,A17,A1709630102,1709630100042,11.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBA
1709630100043,A17,A1709630102,1709630100043,13.- POR LA LABOR COMPLETA DE SUBIR Y BAJAR CADA CONTENEDOR A LO
1709630100044,A17,A1709630102,1709630100044,13.- POR LA LABOR COMPLETA DE SUBIR Y BAJAR CADA CONTENEDOR A LO
1709630100045,A17,A1709630102,1709630100045,13.- POR LA LABOR COMPLETA DE SUBIR Y BAJAR CADA CONTENEDOR A LO
1709630100046,A17,A1709630102,1709630100046,13.- POR LA LABOR COMPLETA DE SUBIR Y BAJAR CADA CONTENEDOR A LO
1709630100047,A17,A1709630102,1709630100047,13.- POR LA LABOR COMPLETA DE SUBIR Y BAJAR CADA CONTENEDOR A LO
1709630100048,A17,A1709630102,1709630100048,13.- POR LA LABOR COMPLETA DE SUBIR Y BAJAR CADA CONTENEDOR A LO
1709630100049,A17,A1709630102,1709630100049,14.- POR EL TRABAJO DE AMARRE DE CADA PALET  ESTO ES COLOCACION 
1709630100050,A17,A1709630102,1709630100050,14.- POR EL TRABAJO DE AMARRE DE CADA PALET  ESTO ES COLOCACION 
1709630100051,A17,A1709630102,1709630100051,14.- POR EL TRABAJO DE AMARRE DE CADA PALET  ESTO ES COLOCACION 
1709630100052,A17,A1709630102,1709630100052,14.- POR EL TRABAJO DE AMARRE DE CADA PALET  ESTO ES COLOCACION 
1709630100053,A17,A1709630102,1709630100053,14.- POR EL TRABAJO DE AMARRE DE CADA PALET  ESTO ES COLOCACION 
1709630100054,A17,A1709630102,1709630100054,14.- POR EL TRABAJO DE AMARRE DE CADA PALET  ESTO ES COLOCACION 
1709630100055,A17,A1709630102,1709630100055,"20.- POR LA REESTIBA Y MOVILIZACIÓN DE CADA CAJA EN EL VAPOR, SE"
1709630100056,A17,A1709630102,1709630100056,"20.- POR LA REESTIBA Y MOVILIZACIÓN DE CADA CAJA EN EL VAPOR, SE"
1709630100057,A17,A1709630102,1709630100057,"20.- POR LA REESTIBA Y MOVILIZACIÓN DE CADA CAJA EN EL VAPOR, SE"
1709630100058,A17,A1709630102,1709630100058,"20.- POR LA REESTIBA Y MOVILIZACIÓN DE CADA CAJA EN EL VAPOR, SE"
1709630100059,A17,A1709630102,1709630100059,"20.- POR LA REESTIBA Y MOVILIZACIÓN DE CADA CAJA EN EL VAPOR, SE"
1709630100060,A17,A1709630102,1709630100060,"20.- POR LA REESTIBA Y MOVILIZACIÓN DE CADA CAJA EN EL VAPOR, SE"
1709630100062,A17,A1709630102,1709630100062,34.- POR EL EMBARQUE O DESEMBARQUE DE CADA CAJA CONTENIENDO BANA
1709630100063,A17,A1709630102,1709630100063,34.- POR EL EMBARQUE O DESEMBARQUE DE CADA CAJA CONTENIENDO BANA
1709630100064,A17,A1709630102,1709630100064,34.- POR EL EMBARQUE O DESEMBARQUE DE CADA CAJA CONTENIENDO BANA
1709630100065,A17,A1709630102,1709630100065,34.- POR EL EMBARQUE O DESEMBARQUE DE CADA CAJA CONTENIENDO BANA
1709630100066,A17,A1709630102,1709630100066,34.- POR EL EMBARQUE O DESEMBARQUE DE CADA CAJA CONTENIENDO BANA
1709630100067,A17,A1709630102,1709630100067,34.- POR EL EMBARQUE O DESEMBARQUE DE CADA CAJA CONTENIENDO BANA
1709630100068,A17,A1709630102,1709630100068,35.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBA
1709630100069,A17,A1709630102,1709630100069,35.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBA
1709630100070,A17,A1709630102,1709630100070,35.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBA
1709630100071,A17,A1709630102,1709630100071,35.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBA
1709630100072,A17,A1709630102,1709630100072,35.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBA
1709630100073,A17,A1709630102,1709630100073,35.- POR CADA CAJA CONTENIENDO BANANOS QUE SE EMBARQUE O DESEMBA
1709630100082,A17,A1709630102,1709630100082,39.- DOBLE ENZUNCHADA. EN LA ACTUALIDAD HAY QUE PONER DOS ZUNCHO
1709630100083,A17,A1709630102,1709630100083,39.- DOBLE ENZUNCHADA. EN LA ACTUALIDAD HAY QUE PONER DOS ZUNCHO
1709630100084,A17,A1709630102,1709630100084,39.- DOBLE ENZUNCHADA. EN LA ACTUALIDAD HAY QUE PONER DOS ZUNCHO
1709630100085,A17,A1709630102,1709630100085,39.- DOBLE ENZUNCHADA. EN LA ACTUALIDAD HAY QUE PONER DOS ZUNCHO
1709630100086,A17,A1709630102,1709630100086,38.- PALET ENZUNCHADO Y EMBARCADO EN EL VAPOR: EL PRODUCTOR ENVI
1709630100087,A17,A1709630102,1709630100087,38.- PALET ENZUNCHADO Y EMBARCADO EN EL VAPOR: EL PRODUCTOR ENVI
1709630100088,A17,A1709630102,1709630100088,38.- PALET ENZUNCHADO Y EMBARCADO EN EL VAPOR: EL PRODUCTOR ENVI
1709630100089,A17,A1709630102,1709630100089,38.- PALET ENZUNCHADO Y EMBARCADO EN EL VAPOR: EL PRODUCTOR ENVI
1709630100094,A17,A1709630100,1709630100094,EMBARQUE
1709630100095,A17,A1709630100,1709630100095,ARRUMADA O ESTIBA
1709630100096,A17,A1709630100,1709630100096,RECIBIDA O ESTIBA EN LA LANCHA
1709630100097,A17,A1709630100,1709630100097,SALTADA O EMBARQUE POR EL MUELLE FRENTE A LA CASA
1709630100098,A17,A1709630100,1709630100098,SALTADA O EMBARQUE POR OTRO MUELLE
1709630100099,A17,A1709630100,1709630100099,ARRUMADA O ESTIBADA EN BODEGA DESDE EL TERCER SACO CONTADO DESDE
1709630100100,A17,A1709630100,1709630100100,"EMBARQUE DE PRODUCTOS INDUSTRIALIZADOS  (INCLUYE EMBARQUE, GUARD"
1709630100101,A17,A1709630100,1709630100101,"SACADA DE PRODUCTOS RECHAZADOS DEL CAMION Y MUELLE, POR CADA SAC"
1709630100102,A17,A1709630100,1709630100102,SALTADA DE CAMION
1709630100103,A17,A1709630100,1709630100103,EMBARQUE DESDE LA BODEGA DE LA FIRMA EXPORTADORA HASTA EL CAMION
1709630100104,A17,A1709630100,1709630100104,TRANSFERENCIA MECANIZADA (INCLUYE COSIDA ALZADA DE SACO A LA BAN
1709630100105,A17,A1709630100,1709630100105,BOTADA DE SACOS DE LOS CAMIONES CERRADOS O DE PLATAFORMAS
1709630100106,A17,A1709630100,1709630100106,"ESTIBA EN CAMION POR LAS CUADRILLAS,  EL QUINTAL"
1709630100107,A17,A1709630100,1709630100107,"TRASBORDO DE UN CARRO A OTRO, EL QUINTAL"
1709630100126,A17,A1709630100,1709630100126,JEFE TÉCNICO DE ESTIBA DE PRODUCTOS DESTINADOS DE LA EXPORTACIÓN
1709630100154,A17,A1709630101,1709630100154,GERENTE DE COMERCIALIZACION 
1709630100155,A17,A1709630101,1709630100155,GERENTE DE FINANZAS
1709630100156,A17,A1709630101,1709630100156,GERENTE DE OPERACIONES
1709630100157,A17,A1709630101,1709630100157,GERENTE DE PROYECTOS
1709630100158,A17,A1709630101,1709630100158,GERENTE DE RECURSOS HUMANOS
1709630100160,A17,A1709630101,1709630100160,JEFE ADMINISTRATIVO
1709630100161,A17,A1709630101,1709630100161,JEFE DE ANALISIS AFORO
1709630100162,A17,A1709630101,1709630100162,JEFE DE ANALISIS FINANCIERO
